dataset,station,component,method,peak_time,score,floor_detect,floor_signif,significant
experiment,EC1,dir,stack,2023-07-31 20:40:42,0.3667,0.333,0.348,True
experiment,EC1,dir,stack,2023-08-01 08:05:26,0.3541,0.333,0.348,True
experiment,EC1,dir2,max,2023-07-27 10:44:23,0.6901,0.613,0.662,True
experiment,EC1,dir2,max,2023-07-27 12:08:54,0.6937,0.613,0.662,True
experiment,EC1,dir2,max,2023-07-27 13:22:36,0.663,0.613,0.662,True
experiment,EC1,dir2,max,2023-07-29 07:25:37,0.6169,0.613,0.662,False
experiment,EC1,dir2,max,2023-07-30 06:24:13,0.6145,0.613,0.662,False
experiment,EC1,dir2,stack,2023-07-27 10:50:12,0.3981,0.386,0.399,False
experiment,EC1,dir2,stack,2023-07-27 12:08:48,0.3952,0.386,0.399,False
experiment,EC1,dir2,stack,2023-08-01 06:01:26,0.401,0.386,0.399,True
experiment,EC10,dir,max,2023-08-02 07:55:40,0.5895,0.562,0.596,False
experiment,EC10,dir,stack,2023-07-24 08:29:47,0.35,0.341,0.356,False
experiment,EC10,dir,stack,2023-07-30 05:59:09,0.3511,0.341,0.356,False
experiment,EC10,dir2,max,2023-07-24 07:15:33,0.5469,0.544,0.593,False
experiment,EC10,dir2,max,2023-07-24 22:38:58,0.5487,0.544,0.593,False
experiment,EC10,dir2,max,2023-07-29 09:28:08,0.5487,0.544,0.593,False
experiment,EC10,dir2,max,2023-07-29 20:42:13,0.637,0.544,0.593,True
experiment,EC10,dir2,max,2023-07-30 10:59:57,0.5607,0.544,0.593,False
experiment,EC10,dir2,max,2023-07-31 02:19:20,0.6367,0.544,0.593,True
experiment,EC10,dir2,max,2023-07-31 12:50:51,0.618,0.544,0.593,True
experiment,EC10,dir2,stack,2023-07-24 22:40:47,0.3735,0.364,0.378,False
experiment,EC10,dir2,stack,2023-07-29 15:00:12,0.3767,0.364,0.378,False
experiment,EC10,dir2,stack,2023-07-31 02:19:21,0.4106,0.364,0.378,True
experiment,EC10,dir2,stack,2023-08-01 13:18:24,0.3666,0.364,0.378,False
experiment,ECIT,dir2,max,2023-07-25 03:22:03,0.5937,0.566,0.597,False
experiment,ECIT,dir2,max,2023-07-28 03:52:54,0.5783,0.566,0.597,False
experiment,ECIT,dir2,max,2023-07-31 12:02:58,0.6341,0.566,0.597,True
experiment,ECIT,dir2,stack,2023-07-25 13:57:25,0.361,0.356,0.372,False
experiment,ECIT,dir2,stack,2023-07-28 03:49:22,0.3574,0.356,0.372,False
experiment,ECIT,dir2,stack,2023-07-30 10:44:43,0.3575,0.356,0.372,False
experiment,ECIT,dir2,stack,2023-07-31 11:49:52,0.3648,0.356,0.372,False
experiment,ECOR,dir,max,2023-07-26 06:06:07,0.5939,0.588,0.62,False
experiment,ECOR,dir,max,2023-07-28 03:22:41,0.6665,0.588,0.62,True
experiment,ECOR,dir,max,2023-07-30 06:53:41,0.6377,0.588,0.62,True
experiment,ECOR,dir,max,2023-07-30 17:22:54,0.6123,0.588,0.62,False
experiment,ECOR,dir,max,2023-07-31 06:28:39,0.6326,0.588,0.62,True
experiment,ECOR,dir,max,2023-07-31 10:29:20,0.6476,0.588,0.62,True
experiment,ECOR,dir,max,2023-08-01 13:50:54,0.6135,0.588,0.62,False
experiment,ECOR,dir,max,2023-08-02 07:18:51,0.6188,0.588,0.62,False
experiment,ECOR,dir,stack,2023-07-28 22:33:17,0.3768,0.359,0.38,False
experiment,ECOR,dir,stack,2023-07-31 15:33:02,0.371,0.359,0.38,False
experiment,ECOR,dir2,max,2023-07-28 12:19:48,0.6563,0.622,0.651,True
experiment,ECOR,dir2,max,2023-08-01 08:23:43,0.6409,0.622,0.651,False
experiment,ECOR,dir2,max,2023-08-02 07:06:40,0.6655,0.622,0.651,True
experiment,ECOR,dir2,stack,2023-07-24 11:33:48,0.4111,0.387,0.404,True
experiment,ECOR,dir2,stack,2023-07-31 11:08:38,0.4236,0.387,0.404,True
experiment,ECOR,dir2,stack,2023-07-31 12:25:20,0.3945,0.387,0.404,False
experiment,ECOR,dir2,stack,2023-08-01 11:10:39,0.4024,0.387,0.404,False
experiment,ECOR,dir2,stack,2023-08-02 06:55:55,0.3914,0.387,0.404,False
experiment,EMAS,dir,max,2023-07-30 07:49:30,0.7073,0.634,0.661,True
experiment,EMAS,dir2,max,2023-07-31 08:31:58,0.6136,0.582,0.62,False
experiment,EMAS,dir2,stack,2023-07-31 08:31:53,0.4453,0.424,0.45,False
