dataset,station,component,configuration,template,r,snr_db,snr_lin
experiment,ECOR,vec,sim2,template3,0.3829,0.455,1.0537
experiment,ECOR,vec,sim2,template3,0.3434,1.281,1.1589
experiment,ECOR,vec,sim2,template3,0.3289,0.647,1.0773
experiment,ECOR,vec,sim2,template3,0.4055,-0.953,0.8961
experiment,ECOR,vec,sim2,template3,0.3673,-0.783,0.9138
experiment,ECOR,vec,sim2,template3,0.3864,0.677,1.081
experiment,ECOR,vec,sim2,template3,0.4126,0.847,1.1025
experiment,ECOR,vec,sim2,template3,0.3505,-1.392,0.852
experiment,ECOR,vec,sim2,template3,0.3658,0.205,1.0238
experiment,ECOR,vec,sim2,template3,0.3536,1.074,1.1317
experiment,ECOR,vec,sim2,template3,0.3402,-1.586,0.8331
experiment,ECOR,vec,sim2,template3,0.4829,-1.785,0.8142
experiment,ECOR,vec,sim2,template3,0.364,-0.198,0.9774
experiment,ECOR,vec,sim2,template3,0.3665,0.619,1.0739
experiment,ECOR,vec,sim2,template3,0.3421,-2.5,0.7499
experiment,ECOR,vec,sim2,template3,0.3284,1.215,1.1502
experiment,ECOR,vec,sim2,template3,0.3519,-1.962,0.7978
experiment,ECOR,vec,sim2,template3,0.3428,-0.995,0.8918
experiment,ECOR,vec,sim2,template3,0.3843,-1.177,0.8732
experiment,ECOR,vec,sim2,template3,0.3469,1.298,1.1612
experiment,ECOR,vec,sim2,template3,0.3797,-1.109,0.8801
experiment,ECOR,vec,sim2,template3,0.3293,1.468,1.1841
experiment,ECOR,vec,sim2,template3,0.3488,-0.42,0.9527
experiment,ECOR,vec,sim2,template3,0.3563,-1.904,0.8032
experiment,ECOR,vec,sim2,template3,0.3864,1.072,1.1313
experiment,ECOR,vec,sim2,template3,0.352,-0.05,0.9943
experiment,ECOR,vec,sim2,template3,0.4299,-0.75,0.9173
experiment,ECOR,vec,sim2,template3,0.4003,-2.435,0.7555
experiment,ECOR,vec,sim2,template3,0.3608,1.128,1.1387
experiment,ECOR,vec,sim2,template3,0.3603,0.196,1.0228
experiment,ECOR,vec,sim2,template3,0.3968,-1.893,0.8042
experiment,ECOR,vec,sim2,template3,0.412,-0.188,0.9786
experiment,ECOR,vec,sim2,template3,0.3535,-1.735,0.8189
experiment,ECOR,vec,sim2,template3,0.4615,1.971,1.2548
experiment,ECOR,vec,sim2,template3,0.3351,-1.891,0.8043
experiment,ECOR,vec,sim2,template4,0.2286,1.844,1.2366
experiment,ECOR,vec,sim2,template4,0.236,2.418,1.3211
experiment,ECOR,vec,sim2,template4,0.2657,2.09,1.272
experiment,ECOR,vec,sim2,template4,0.2276,1.5,1.1884
experiment,ECOR,vec,sim2,template4,0.268,1.193,1.1472
experiment,ECOR,vec,sim2,template4,0.2258,-0.925,0.8989
experiment,ECOR,vec,sim2,template4,0.2094,-1.072,0.8839
experiment,ECOR,vec,sim2,template4,0.2068,0.963,1.1172
experiment,ECOR,vec,sim2,template4,0.2507,-1.192,0.8717
experiment,ECOR,vec,sim2,template4,0.203,-1.045,0.8866
experiment,ECOR,vec,sim2,template4,0.214,-0.616,0.9315
experiment,ECOR,vec,sim2,template4,0.2239,0.669,1.08
experiment,ECOR,vec,sim2,template4,0.202,0.432,1.051
experiment,ECOR,vec,sim2,template4,0.2222,-1.882,0.8052
experiment,ECOR,vec,sim2,template4,0.2302,-0.466,0.9477
experiment,ECOR,vec,sim2,template4,0.2255,-1.839,0.8092
experiment,ECOR,vec,sim2,template4,0.2225,2.022,1.2621
experiment,ECOR,vec,sim2,template4,0.268,-1.655,0.8265
experiment,ECOR,vec,sim2,template4,0.2152,1.281,1.1589
experiment,ECOR,vec,sim2,template4,0.2505,-1.089,0.8822
experiment,ECOR,vec,sim2,template4,0.2631,0.137,1.0159
experiment,ECOR,vec,sim2,template4,0.2027,-0.179,0.9796
experiment,ECOR,vec,sim2,template4,0.2449,-0.26,0.9705
experiment,ECOR,vec,sim2,template4,0.2312,1.032,1.1262
experiment,ECOR,vec,sim2,template4,0.2585,-0.421,0.9527
experiment,ECOR,vec,sim2,template4,0.2531,-1.235,0.8675
experiment,ECOR,vec,sim2,template4,0.2335,0.122,1.0142
experiment,ECOR,vec,sim2,template4,0.21,-1.581,0.8336
experiment,ECOR,vec,sim2,template4,0.2017,-2.183,0.7777
experiment,ECOR,vec,sim2,template4,0.228,-0.528,0.941
experiment,ECOR,vec,sim2,template4,0.2791,-0.701,0.9224
experiment,ECOR,vec,sim2,template4,0.2025,0.685,1.082
experiment,ECOR,vec,sim2,template4,0.2012,0.36,1.0423
experiment,ECOR,vec,sim3,template1,0.5615,3.227,1.4499
experiment,ECOR,vec,sim3,template1,0.4097,1.275,1.1581
experiment,ECOR,vec,sim3,template1,0.5761,4.594,1.697
experiment,ECOR,vec,sim3,template1,0.4284,0.017,1.002
experiment,ECOR,vec,sim3,template1,0.4438,1.863,1.2392
experiment,ECOR,vec,sim3,template1,0.4317,1.577,1.1991
experiment,ECOR,vec,sim3,template1,0.5108,-0.214,0.9757
experiment,ECOR,vec,sim3,template1,0.5068,0.714,1.0857
experiment,ECOR,vec,sim3,template1,0.4194,1.732,1.2207
experiment,ECOR,vec,sim3,template1,0.4442,1.105,1.1357
experiment,ECOR,vec,sim3,template1,0.4094,-0.521,0.9418
experiment,ECOR,vec,sim3,template1,0.483,2.646,1.3561
experiment,ECOR,vec,sim3,template1,0.4611,-0.966,0.8948
experiment,ECOR,vec,sim3,template1,0.4743,-1.163,0.8747
experiment,ECOR,vec,sim3,template1,0.5045,-1.559,0.8357
experiment,ECOR,vec,sim3,template1,0.4458,2.615,1.3512
experiment,ECOR,vec,sim3,template1,0.4136,0.995,1.1214
experiment,ECOR,vec,sim3,template1,0.471,0.649,1.0776
experiment,ECOR,vec,sim3,template2,0.5347,2.774,1.3763
experiment,ECOR,vec,sim3,template2,0.4482,0.24,1.028
experiment,ECOR,vec,sim3,template2,0.374,0.035,1.004
experiment,ECOR,vec,sim3,template2,0.3744,-0.813,0.9106
experiment,ECOR,vec,sim3,template2,0.4229,3.101,1.429
experiment,ECOR,vec,sim3,template2,0.3875,1.788,1.2285
experiment,ECOR,vec,sim3,template2,0.4183,0.989,1.1206
experiment,ECOR,vec,sim3,template2,0.3985,0.937,1.1139
experiment,ECOR,vec,sim3,template2,0.3969,-0.137,0.9843
experiment,ECOR,vec,sim3,template2,0.3782,-1.324,0.8586
experiment,ECOR,vec,sim3,template2,0.3729,1.037,1.1268
experiment,ECOR,vec,sim3,template2,0.3706,0.401,1.0473
experiment,ECOR,vec,sim3,template2,0.38,0.466,1.0551
experiment,ECOR,vec,sim3,template2,0.4121,0.082,1.0095
experiment,ECOR,vec,sim3,template2,0.3739,-3.311,0.683
experiment,ECOR,vec,sim3,template2,0.4137,2.974,1.4083
experiment,ECOR,vec,sim3,template2,0.405,1.363,1.1699
experiment,ECOR,vec,sim3,template2,0.401,1.213,1.1499
experiment,ECOR,vec,sim3,template2,0.3942,-0.313,0.9646
experiment,ECOR,vec,sim3,template2,0.4024,1.003,1.1224
experiment,ECOR,vec,sim3,template2,0.3812,-0.308,0.9652
experiment,ECOR,vec,sim3,template2,0.4226,-0.844,0.9074
experiment,ECOR,vec,sim3,template2,0.5273,-0.183,0.9792
experiment,ECOR,vec,sim3,template2,0.3922,2.639,1.355
experiment,ECOR,vec,sim3,template2,0.4948,0.923,1.1121
experiment,ECOR,vec,sim3,template2,0.3983,-0.115,0.9868
experiment,ECOR,vec,sim3,template2,0.3863,-2.247,0.7721
experiment,ECOR,vec,sim3,template2,0.3988,-0.296,0.9665
experiment,ECOR,vec,sim3,template2,0.5337,2.023,1.2623
experiment,ECOR,vec,sim3,template2,0.3803,0.779,1.0938
experiment,ECOR,vec,sim3,template2,0.4444,-0.018,0.9979
experiment,ECOR,vec,sim3,template2,0.4277,0.78,1.094
experiment,ECOR,vec,sim3,template2,0.3842,0.594,1.0708
experiment,ECOR,vec,sim3,template2,0.3852,0.272,1.0318
experiment,ECOR,vec,sim3,template3,0.4725,3.272,1.4575
experiment,ECOR,vec,sim3,template3,0.4669,-0.035,0.996
experiment,ECOR,vec,sim3,template3,0.3872,0.568,1.0676
experiment,ECOR,vec,sim3,template3,0.3866,2.903,1.3969
experiment,ECOR,vec,sim3,template3,0.4441,2.073,1.2696
experiment,ECOR,vec,sim3,template3,0.3849,1.048,1.1283
experiment,ECOR,vec,sim3,template3,0.4107,0.006,1.0007
experiment,ECOR,vec,sim3,template3,0.3871,1.616,1.2045
experiment,ECOR,vec,sim3,template3,0.4223,0.945,1.1149
experiment,ECOR,vec,sim3,template3,0.4106,-1.007,0.8905
experiment,ECOR,vec,sim3,template3,0.4024,0.456,1.0539
experiment,ECOR,vec,sim3,template3,0.3945,0.06,1.007
experiment,ECOR,vec,sim3,template3,0.3802,2.501,1.3336
experiment,ECOR,vec,sim3,template3,0.4701,2.324,1.3067
experiment,ECOR,vec,sim3,template3,0.4111,2.248,1.2953
experiment,ECOR,vec,sim3,template3,0.3937,0.483,1.0572
experiment,ECOR,vec,sim3,template3,0.4044,2.82,1.3836
experiment,ECOR,vec,sim3,template3,0.3819,-2.818,0.7229
experiment,ECOR,vec,sim3,template3,0.4431,-0.124,0.9859
experiment,ECOR,vec,sim3,template3,0.5029,-0.483,0.9459
experiment,ECOR,vec,sim3,template3,0.484,0.921,1.1119
experiment,ECOR,vec,sim3,template3,0.4621,-0.317,0.9642
experiment,ECOR,vec,sim3,template3,0.4332,2.957,1.4056
experiment,ECOR,vec,sim3,template3,0.5148,0.475,1.0562
experiment,ECOR,vec,sim3,template3,0.4689,0.553,1.0657
experiment,ECOR,vec,sim3,template3,0.4118,0.528,1.0627
experiment,ECOR,vec,sim3,template3,0.405,0.658,1.0787
